Time, h;T brain, °C;T core, °C;T blood, °C;T skin, °C;T body, °C;T muscles, °C;T fat, °C;HR, beats/min;CO, l/h;SV, mL/stroke;Metabolism, kcal/h;Met. skin, kcal/h;Heat flow skin, kcal/h;Sk conduct, kcal/h;Radiation, kcal/h;Air conv, kcal/h;Water conv, kcal/h;Resp los, kcal/h;Balance, kcal/h;Req evap, kcal/h;Poss evap, kcal/h;Real evap, kcal/h;Dripping, g/h;Evap sw rate, g/h;WL, g;Wettedness;Sweat eff;BF skin, l/h;BF muscles, l/h;Shivering, kcal/h;Activity MET, kcal/h;
0,111;36,513;36,863;36,734;28,318;35,97;36,668;35,207;83,589;500,272;99,767;267,947;2,2;21,96;221,539;48,277;241,389;0;9;-40,201;9,48;855,435;9,48;0;16,344;18,159;0,03;1;2,516;216,336;111,771;156,176;
0,112;36,512;36,864;36,735;28,306;35,969;36,671;35,202;83,615;500,311;99,744;268,18;2,2;21,98;221,806;48,195;240,979;0;9;-39,475;9,48;853,908;9,48;0;16,344;18,175;0,03;1;2,516;216,375;112,004;156,176;
0,113;36,511;36,864;36,736;28,293;35,969;36,673;35,198;83,64;500,349;99,722;268,409;2,2;22;222,066;48,115;240,576;0;9;-38,763;9,48;852,409;9,48;0;16,344;18,191;0,03;1;2,516;216,413;112,233;156,176;
0,114;36,51;36,865;36,737;28,281;35,968;36,675;35,194;83,666;500,386;99,699;268,634;2,2;22,019;222,32;48,036;240,181;0;9;-38,064;9,48;850,938;9,48;0;16,344;18,208;0,03;1;2,516;216,45;112,458;156,176;
0,115;36,508;36,865;36,739;28,268;35,968;36,677;35,19;83,691;500,423;99,676;268,853;2,2;22,038;222,569;47,958;239,793;0;9;-37,379;9,48;849,494;9,48;0;16,344;18,224;0,03;1;2,516;216,487;112,677;156,176;
0,116;36,507;36,865;36,74;28,256;35,967;36,679;35,186;83,716;500,459;99,653;269,069;2,2;22,057;222,812;47,882;239,412;0;9;-36,707;9,48;848,077;9,48;0;16,344;18,24;0,03;1;2,516;216,523;112,893;156,176;
0,117;36,506;36,866;36,741;28,245;35,967;36,682;35,182;83,741;500,494;99,63;269,28;2,2;22,075;223,049;47,807;239,038;0;9;-36,047;9,48;846,685;9,48;0;16,344;18,257;0,03;1;2,516;216,558;113,104;156,176;
0,118;36,505;36,866;36,743;28,233;35,967;36,684;35,178;83,766;500,528;99,607;269,486;2,2;22,093;223,281;47,734;238,671;0;9;-35,399;9,48;845,319;9,48;0;16,344;18,273;0,03;1;2,516;216,592;113,31;156,176;
0,119;36,504;36,867;36,744;28,222;35,966;36,686;35,174;83,791;500,562;99,585;269,689;2,2;22,111;223,508;47,662;238,31;0;9;-34,764;9,48;843,978;9,48;0;16,344;18,289;0,03;1;2,516;216,626;113,513;156,176;
0,12;36,503;36,867;36,745;28,211;35,966;36,688;35,17;83,816;500,595;99,562;269,887;2,2;22,128;223,729;47,591;237,956;0;9;-34,141;9,48;842,66;9,48;0;16,344;18,306;0,03;1;2,516;216,659;113,711;156,176;
0,121;36,502;36,868;36,746;28,2;35,965;36,69;35,166;83,84;500,627;99,539;270,081;2,2;22,145;223,946;47,521;237,608;0;9;-33,529;9,48;841,366;9,48;0;16,344;18,322;0,03;1;2,516;216,691;113,905;156,176;
0,122;36,5;36,868;36,747;28,189;35,965;36,692;35,162;83,865;500,659;99,516;270,271;2,2;22,162;224,157;47,453;237,266;0;9;-32,928;9,48;840,096;9,48;0;16,344;18,338;0,03;1;2,516;216,723;114,095;156,176;
0,123;36,499;36,869;36,749;28,178;35,965;36,694;35,158;83,889;500,69;99,493;270,458;2,2;22,178;224,364;47,386;236,93;0;9;-32,339;9,48;838,847;9,48;0;16,344;18,355;0,03;1;2,516;216,754;114,282;156,176;
0,124;36,498;36,869;36,75;28,168;35,965;36,696;35,154;83,914;500,72;99,47;270,64;2,2;22,194;224,565;47,32;236,6;0;9;-31,76;9,48;837,621;9,48;0;16,344;18,371;0,03;1;2,516;216,784;114,464;156,176;
0,125;36,498;36,87;36,751;28,158;35,964;36,698;35,15;83,938;500,75;99,447;270,819;2,2;22,209;224,763;47,255;236,276;0;9;-31,192;9,48;836,416;9,48;0;16,344;18,387;0,03;1;2,516;216,814;114,643;156,176;
0,126;36,497;36,87;36,752;28,147;35,964;36,7;35,146;83,962;500,779;99,425;270,994;2,2;22,225;224,955;47,191;235,957;0;9;-30,635;9,48;835,232;9,48;0;16,344;18,404;0,03;1;2,516;216,843;114,818;156,176;
0,127;36,496;36,871;36,754;28,138;35,964;36,702;35,142;83,986;500,808;99,402;271,165;2,2;22,24;225,144;47,128;235,644;0;9;-30,088;9,48;834,068;9,48;0;16,344;18,42;0,03;1;2,516;216,872;114,989;156,176;
0,128;36,495;36,872;36,755;28,128;35,964;36,704;35,139;84,01;500,836;99,379;271,333;2,2;22,255;225,328;47,067;235,336;0;9;-29,55;9,48;832,925;9,48;0;16,344;18,436;0,03;1;2,516;216,9;115,157;156,176;
0,129;36,494;36,872;36,756;28,118;35,963;36,706;35,135;84,034;500,863;99,356;271,498;2,2;22,269;225,508;47,006;235,033;0;9;-29,023;9,48;831,801;9,48;0;16,344;18,453;0,03;1;2,516;216,927;115,322;156,176;
0,13;36,493;36,873;36,757;28,109;35,963;36,707;35,131;84,058;500,89;99,333;271,659;2,2;22,284;225,683;46,947;234,736;0;9;-28,505;9,48;830,696;9,48;0;16,344;18,469;0,03;1;2,516;216,954;115,483;156,176;
0,131;36,492;36,873;36,758;28,1;35,963;36,709;35,128;84,082;500,916;99,311;271,816;2,2;22,298;225,855;46,888;234,443;0;9;-27,996;9,48;829,61;9,48;0;16,344;18,486;0,03;1;2,516;216,98;115,64;156,176;
0,132;36,491;36,874;36,759;28,09;35,963;36,711;35,124;84,105;500,942;99,288;271,971;2,2;22,311;226,023;46,831;234,156;0;9;-27,497;9,48;828,542;9,48;0;16,344;18,502;0,03;1;2,516;217,006;115,795;156,176;
0,133;36,491;36,874;36,761;28,081;35,963;36,713;35,12;84,128;500,967;99,265;272,122;2,2;22,325;226,187;46,774;233,873;0;9;-27,007;9,48;827,492;9,48;0;16,344;18,518;0,03;1;2,516;217,031;115,946;156,176;
0,134;36,49;36,875;36,762;28,073;35,963;36,715;35,117;84,152;500,992;99,243;272,269;2,2;22,338;226,347;46,719;233,595;0;9;-26,525;9,48;826,46;9,48;0;16,344;18,535;0,03;1;2,516;217,055;116,093;156,176;
0,135;36,489;36,876;36,763;28,064;35,963;36,716;35,113;84,175;501,016;99,22;272,414;2,2;22,352;226,504;46,664;233,322;0;9;-26,052;9,48;825,444;9,48;0;16,344;18,551;0,03;1;2,516;217,079;116,238;156,176;
0,136;36,488;36,876;36,764;28,055;35,963;36,718;35,11;84,198;501,039;99,197;272,556;2,2;22,364;226,657;46,61;233,053;0;9;-25,588;9,48;824,446;9,48;0;16,344;18,567;0,03;1;2,516;217,103;116,38;156,176;
0,137;36,488;36,877;36,765;28,047;35,962;36,72;35,106;84,221;501,062;99,175;272,695;2,2;22,377;226,807;46,557;232,788;0;9;-25,132;9,48;823,464;9,48;0;16,344;18,584;0,03;1;2,516;217,126;116,519;156,176;
0,138;36,487;36,878;36,766;28,039;35,962;36,722;35,103;84,244;501,085;99,152;272,83;2,2;22,39;226,953;46,505;232,528;0;9;-24,684;9,48;822,497;9,48;0;16,344;18,6;0,03;1;2,516;217,149;116,654;156,176;
0,139;36,486;36,878;36,768;28,031;35,962;36,723;35,099;84,267;501,107;99,13;272,963;2,2;22,402;227,096;46,454;232,272;0;9;-24,244;9,48;821,547;9,48;0;16,344;18,616;0,03;1;2,516;217,171;116,787;156,176;
0,14;36,486;36,879;36,769;28,023;35,962;36,725;35,096;84,29;501,129;99,107;273,093;2,2;22,414;227,235;46,404;232,02;0;9;-23,811;9,48;820,612;9,48;0;16,344;18,633;0,03;1;2,516;217,192;116,917;156,176;
0,141;36,485;36,879;36,77;28,015;35,962;36,727;35,093;84,312;501,15;99,085;273,22;2,2;22,426;227,372;46,354;231,772;0;9;-23,387;9,48;819,691;9,48;0;16,344;18,649;0,03;1;2,516;217,214;117,044;156,176;
0,142;36,485;36,88;36,771;28,007;35,962;36,728;35,089;84,335;501,171;99,063;273,345;2,2;22,437;227,505;46,305;231,528;0;9;-22,97;9,48;818,786;9,48;0;16,344;18,665;0,03;1;2,516;217,234;117,169;156,176;
0,143;36,484;36,881;36,772;27,999;35,962;36,73;35,086;84,357;501,191;99,04;273,467;2,2;22,449;227,636;46,257;231,288;0;9;-22,56;9,48;817,895;9,48;0;16,344;18,682;0,03;1;2,516;217,255;117,291;156,176;
0,144;36,484;36,881;36,773;27,992;35,962;36,731;35,083;84,38;501,211;99,018;273,586;2,2;22,46;227,763;46,21;231,052;0;9;-22,157;9,48;817,018;9,48;0;16,344;18,698;0,03;1;2,516;217,274;117,41;156,176;
0,145;36,483;36,882;36,774;27,984;35,963;36,733;35,079;84,402;501,23;98,996;273,702;2,2;22,471;227,887;46,163;230,819;0;9;-21,762;9,48;816,154;9,48;0;16,344;18,714;0,03;1;2,516;217,294;117,526;156,176;
0,146;36,483;36,883;36,775;27,977;35,963;36,735;35,076;84,424;501,249;98,974;273,816;2,2;22,482;228,009;46,118;230,591;0;9;-21,373;9,48;815,304;9,48;0;16,344;18,731;0,03;1;2,516;217,313;117,64;156,176;
0,147;36,482;36,883;36,776;27,97;35,963;36,736;35,073;84,446;501,268;98,951;273,928;2,2;22,493;228,128;46,073;230,365;0;9;-20,991;9,48;814,468;9,48;0;16,344;18,747;0,03;1;2,516;217,331;117,752;156,176;
0,148;36,482;36,884;36,778;27,963;35,963;36,738;35,07;84,468;501,286;98,929;274,037;2,2;22,504;228,244;46,028;230,143;0;9;-20,616;9,48;813,644;9,48;0;16,344;18,763;0,03;1;2,516;217,35;117,861;156,176;
0,149;36,481;36,885;36,779;27,956;35,963;36,739;35,067;84,49;501,304;98,907;274,143;2,2;22,514;228,358;45,985;229,925;0;9;-20,247;9,48;812,833;9,48;0;16,344;18,78;0,03;1;2,516;217,367;117,967;156,176;
0,15;36,481;36,886;36,78;27,949;35,963;36,741;35,064;84,511;501,321;98,885;274,248;2,2;22,525;228,468;45,942;229,71;0;9;-19,885;9,48;812,034;9,48;0;16,344;18,796;0,03;1;2,516;217,385;118,072;156,176;
0,151;36,48;36,886;36,781;27,942;35,963;36,742;35,06;84,533;501,338;98,863;274,35;2,2;22,535;228,577;45,899;229,498;0;9;-19,529;9,48;811,247;9,48;0;16,344;18,812;0,03;1;2,516;217,402;118,174;156,176;
0,152;36,48;36,887;36,782;27,935;35,963;36,744;35,057;84,555;501,354;98,841;274,449;2,2;22,545;228,683;45,857;229,289;0;9;-19,179;9,48;810,472;9,48;0;16,344;18,829;0,03;1;2,516;217,418;118,273;156,176;
0,153;36,479;36,888;36,783;27,929;35,963;36,745;35,054;84,576;501,371;98,82;274,547;2,2;22,555;228,786;45,816;229,084;0;9;-18,835;9,48;809,709;9,48;0;16,344;18,845;0,03;1;2,516;217,434;118,371;156,176;
0,154;36,479;36,888;36,784;27,922;35,963;36,746;35,051;84,597;501,386;98,798;274,642;2,2;22,564;228,887;45,776;228,882;0;9;-18,497;9,48;808,958;9,48;0;16,344;18,861;0,03;1;2,516;217,45;118,466;156,176;
0,155;36,479;36,889;36,785;27,916;35,964;36,748;35,048;84,619;501,402;98,776;274,735;2,2;22,574;228,986;45,736;228,682;0;9;-18,165;9,48;808,217;9,48;0;16,344;18,878;0,03;1;2,516;217,466;118,559;156,176;
0,156;36,478;36,89;36,786;27,91;35,964;36,749;35,045;84,64;501,417;98,754;274,826;2,2;22,583;229,083;45,697;228,486;0;9;-17,838;9,48;807,487;9,48;0;16,344;18,894;0,03;1;2,516;217,481;118,65;156,176;
0,157;36,478;36,891;36,787;27,904;35,964;36,751;35,042;84,661;501,432;98,733;274,914;2,2;22,593;229,177;45,658;228,292;0;9;-17,517;9,48;806,768;9,48;0;16,344;18,91;0,03;1;2,516;217,496;118,738;156,176;
0,158;36,478;36,891;36,788;27,897;35,964;36,752;35,04;84,682;501,446;98,711;275,001;2,2;22,602;229,269;45,62;228,102;0;9;-17,201;9,48;806,06;9,48;0;16,344;18,927;0,03;1;2,516;217,51;118,825;156,176;
0,159;36,478;36,892;36,789;27,891;35,964;36,753;35,037;84,703;501,46;98,69;275,086;2,2;22,611;229,359;45,582;227,914;0;9;-16,891;9,48;805,362;9,48;0;16,344;18,943;0,03;1;2,516;217,524;118,91;156,176;
0,16;36,477;36,893;36,79;27,886;35,965;36,755;35,034;84,723;501,474;98,668;275,169;2,2;22,62;229,447;45,545;227,729;0;9;-16,586;9,48;804,674;9,48;0;16,344;18,96;0,03;1;2,516;217,538;118,993;156,176;
0,161;36,477;36,894;36,791;27,88;35,965;36,756;35,031;84,744;501,488;98,647;275,249;2,2;22,629;229,533;45,509;227,546;0;9;-16,286;9,48;803,995;9,48;0;16,344;18,976;0,03;1;2,516;217,551;119,073;156,176;
0,162;36,477;36,894;36,792;27,874;35,965;36,757;35,028;84,765;501,501;98,625;275,328;2,2;22,637;229,617;45,473;227,366;0;9;-15,992;9,48;803,327;9,48;0;16,344;18,992;0,03;1;2,516;217,565;119,152;156,176;
0,163;36,477;36,895;36,793;27,868;35,965;36,759;35,025;84,785;501,514;98,604;275,405;2,2;22,646;229,699;45,437;227,189;0;9;-15,702;9,48;802,668;9,48;0;16,344;19,009;0,03;1;2,516;217,577;119,229;156,176;
0,164;36,476;36,896;36,794;27,863;35,965;36,76;35,023;84,805;501,526;98,583;275,48;2,2;22,654;229,779;45,402;227,014;0;9;-15,417;9,48;802,018;9,48;0;16,344;19,025;0,03;1;2,516;217,59;119,304;156,176;
0,165;36,476;36,897;36,795;27,857;35,966;36,761;35,02;84,826;501,538;98,562;275,554;2,2;22,663;229,857;45,368;226,842;0;9;-15,137;9,48;801,377;9,48;0;16,344;19,041;0,03;1;2,516;217,602;119,378;156,176;
0,166;36,476;36,897;36,796;27,852;35,966;36,763;35,017;84,846;501,55;98,541;275,625;2,2;22,671;229,934;45,334;226,672;0;9;-14,861;9,48;800,746;9,48;0;16,344;19,058;0,03;1;2,516;217,614;119,449;156,176;
0,167;36,476;36,898;36,797;27,846;35,966;36,764;35,015;84,866;501,562;98,52;275,695;2,2;22,679;230,008;45,3;226,504;0;9;-14,591;9,48;800,123;9,48;0;16,344;19,074;0,03;1;2,516;217,626;119,519;156,176;
0,168;36,476;36,899;36,798;27,841;35,966;36,765;35,012;84,886;501,573;98,499;275,763;2,2;22,687;230,081;45,267;226,339;0;9;-14,324;9,48;799,508;9,48;0;16,344;19,09;0,03;1;2,516;217,637;119,587;156,176;
0,169;36,476;36,9;36,799;27,836;35,967;36,766;35,009;84,906;501,584;98,478;275,829;2,2;22,695;230,152;45,235;226,176;0;9;-14,062;9,48;798,902;9,48;0;16,344;19,107;0,03;1;2,516;217,648;119,653;156,176;
0,17;36,475;36,901;36,8;27,831;35,967;36,767;35,007;84,926;501,595;98,457;275,894;2,2;22,703;230,222;45,203;226,015;0;9;-13,805;9,48;798,305;9,48;0;16,344;19,123;0,03;1;2,516;217,659;119,718;156,176;
0,171;36,475;36,901;36,801;27,826;35,967;36,769;35,004;84,945;501,605;98,436;275,957;2,2;22,71;230,29;45,171;225,857;0;9;-13,551;9,48;797,715;9,48;0;16,344;19,139;0,03;1;2,516;217,669;119,781;156,176;
0,172;36,475;36,902;36,802;27,821;35,968;36,77;35,001;84,965;501,616;98,415;276,019;2,2;22,718;230,356;45,14;225,7;0;9;-13,302;9,48;797,134;9,48;0;16,344;19,156;0,03;1;2,516;217,679;119,843;156,176;
0,173;36,475;36,903;36,803;27,816;35,968;36,771;34,999;84,984;501,626;98,395;276,079;2,2;22,725;230,421;45,109;225,546;0;9;-13,057;9,48;796,56;9,48;0;16,344;19,172;0,03;1;2,516;217,689;119,903;156,176;
0,174;36,475;36,904;36,804;27,811;35,968;36,772;34,996;85,004;501,635;98,374;276,137;2,2;22,733;230,484;45,078;225,394;0;9;-12,816;9,48;795,994;9,48;0;16,344;19,188;0,03;1;2,516;217,699;119,961;156,176;
0,175;36,475;36,904;36,805;27,806;35,968;36,773;34,994;85,023;501,645;98,353;276,194;2,2;22,74;230,546;45,048;225,244;0;9;-12,579;9,48;795,435;9,48;0;16,344;19,205;0,03;1;2,516;217,709;120,018;156,176;
0,176;36,475;36,905;36,806;27,801;35,969;36,775;34,991;85,043;501,654;98,333;276,249;2,2;22,747;230,606;45,019;225,096;0;9;-12,346;9,48;794,884;9,48;0;16,344;19,221;0,03;1;2,516;217,718;120,073;156,176;
0,177;36,475;36,906;36,807;27,796;35,969;36,776;34,989;85,062;501,663;98,313;276,303;2,2;22,755;230,665;44,989;224,949;0;9;-12,117;9,48;794,34;9,48;0;16,344;19,237;0,03;1;2,516;217,727;120,127;156,176;
0,178;36,475;36,907;36,808;27,792;35,969;36,777;34,987;85,081;501,672;98,292;276,356;2,2;22,762;230,722;44,961;224,805;0;9;-11,891;9,48;793,803;9,48;0;16,344;19,254;0,03;1;2,516;217,736;120,18;156,176;
0,179;36,475;36,908;36,809;27,787;35,97;36,778;34,984;85,1;501,68;98,272;276,407;2,2;22,769;230,778;44,932;224,663;0;9;-11,669;9,48;793,273;9,48;0;16,344;19,27;0,03;1;2,516;217,744;120,231;156,176;
0,18;36,475;36,909;36,81;27,783;35,97;36,779;34,982;85,119;501,689;98,252;276,456;2,2;22,775;230,833;44,904;224,522;0;9;-11,451;9,48;792,75;9,48;0;16,344;19,286;0,03;1;2,516;217,752;120,28;156,176;
0,181;36,475;36,909;36,811;27,778;35,97;36,78;34,979;85,138;501,697;98,232;276,505;2,2;22,782;230,886;44,876;224,383;0;9;-11,236;9,48;792,234;9,48;0;16,344;19,303;0,03;1;2,516;217,76;120,329;156,176;
0,182;36,475;36,91;36,812;27,774;35,971;36,781;34,977;85,156;501,704;98,211;276,552;2,2;22,789;230,938;44,849;224,246;0;9;-11,024;9,48;791,724;9,48;0;16,344;19,319;0,03;1;2,516;217,768;120,376;156,176;
0,183;36,475;36,911;36,813;27,77;35,971;36,782;34,975;85,175;501,712;98,191;276,597;2,2;22,796;230,989;44,822;224,111;0;9;-10,817;9,48;791,221;9,48;0;16,344;19,335;0,03;1;2,516;217,776;120,421;156,176;
0,184;36,475;36,912;36,814;27,765;35,971;36,783;34,972;85,194;501,719;98,171;276,642;2,2;22,802;231,039;44,795;223,978;0;9;-10,612;9,48;790,724;9,48;0;16,344;19,352;0,03;1;2,516;217,783;120,466;156,176;
0,185;36,475;36,913;36,815;27,761;35,972;36,784;34,97;85,212;501,727;98,152;276,685;2,2;22,809;231,087;44,769;223,846;0;9;-10,411;9,48;790,233;9,48;0;16,344;19,368;0,03;1;2,516;217,79;120,509;156,176;
0,186;36,475;36,913;36,816;27,757;35,972;36,785;34,968;85,23;501,733;98,132;276,726;2,2;22,815;231,134;44,743;223,716;0;9;-10,213;9,48;789,749;9,48;0;16,344;19,384;0,03;1;2,516;217,797;120,55;156,176;
0,187;36,475;36,914;36,817;27,753;35,972;36,786;34,966;85,249;501,74;98,112;276,767;2,2;22,821;231,18;44,717;223,587;0;9;-10,018;9,48;789,27;9,48;0;16,344;19,401;0,03;1;2,516;217,804;120,591;156,176;
0,188;36,475;36,915;36,818;27,749;35,973;36,787;34,963;85,267;501,747;98,092;276,806;2,2;22,828;231,225;44,692;223,46;0;9;-9,826;9,48;788,797;9,48;0;16,344;19,417;0,03;1;2,516;217,811;120,63;156,176;
0,189;36,475;36,916;36,818;27,745;35,973;36,788;34,961;85,285;501,753;98,073;276,845;2,2;22,834;231,269;44,667;223,335;0;9;-9,637;9,48;788,331;9,48;0;16,344;19,434;0,03;1;2,516;217,817;120,669;156,176;
0,19;36,475;36,917;36,819;27,741;35,974;36,789;34,959;85,303;501,759;98,053;276,882;2,2;22,84;231,312;44,642;223,211;0;9;-9,452;9,48;787,869;9,48;0;16,344;19,45;0,03;1;2,516;217,823;120,706;156,176;
0,191;36,476;36,917;36,82;27,737;35,974;36,79;34,957;85,321;501,765;98,034;276,918;2,2;22,846;231,353;44,617;223,088;0;9;-9,269;9,48;787,414;9,48;0;16,344;19,466;0,03;1;2,516;217,829;120,742;156,176;
0,192;36,476;36,918;36,821;27,733;35,974;36,791;34,955;85,339;501,771;98,014;276,952;2,2;22,852;231,394;44,593;222,968;0;9;-9,089;9,48;786,964;9,48;0;16,344;19,483;0,03;1;2,516;217,835;120,776;156,176;
0,193;36,476;36,919;36,822;27,729;35,975;36,792;34,953;85,357;501,777;97,995;276,986;2,2;22,858;231,433;44,569;222,848;0;9;-8,912;9,48;786,519;9,48;0;16,344;19,499;0,03;1;2,516;217,84;120,81;156,176;
0,194;36,476;36,92;36,823;27,725;35,975;36,793;34,951;85,375;501,782;97,975;277,019;2,2;22,864;231,472;44,546;222,73;0;9;-8,738;9,48;786,08;9,48;0;16,344;19,515;0,03;1;2,516;217,846;120,843;156,176;
0,195;36,476;36,921;36,824;27,722;35,976;36,794;34,949;85,392;501,787;97,956;277,05;2,2;22,869;231,51;44,522;222,614;0;9;-8,567;9,48;785,646;9,48;0;16,344;19,532;0,03;1;2,516;217,851;120,874;156,176;
0,196;36,476;36,922;36,825;27,718;35,976;36,795;34,946;85,41;501,792;97,937;277,08;2,2;22,875;231,546;44,499;222,498;0;9;-8,398;9,48;785,217;9,48;0;16,344;19,548;0,03;1;2,516;217,856;120,904;156,176;
0,197;36,476;36,922;36,826;27,714;35,976;36,796;34,944;85,427;501,797;97,918;277,11;2,2;22,881;231,582;44,476;222,384;0;9;-8,232;9,48;784,793;9,48;0;16,344;19,564;0,03;1;2,516;217,861;120,934;156,176;
0,198;36,477;36,923;36,826;27,711;35,977;36,797;34,942;85,445;501,802;97,899;277,138;2,2;22,886;231,617;44,454;222,272;0;9;-8,069;9,48;784,373;9,48;0;16,344;19,581;0,03;1;2,516;217,866;120,962;156,176;
0,199;36,477;36,924;36,827;27,707;35,977;36,798;34,94;85,462;501,807;97,88;277,166;2,2;22,892;231,651;44,432;222,161;0;9;-7,908;9,48;783,959;9,48;0;16,344;19,597;0,03;1;2,516;217,87;120,99;156,176;
0,2;36,477;36,925;36,828;27,703;35,978;36,799;34,938;85,479;501,811;97,861;277,192;2,2;22,897;231,684;44,41;222,051;0;9;-7,75;9,48;783,55;9,48;0;16,344;19,613;0,03;1;2,516;217,875;121,016;156,176;
0,201;36,477;36,926;36,829;27,7;35,978;36,8;34,937;85,497;501,815;97,842;277,218;2,2;22,903;231,716;44,388;221,942;0;9;-7,594;9,48;783,145;9,48;0;16,344;19,63;0,03;1;2,516;217,879;121,042;156,176;
0,202;36,477;36,927;36,83;27,697;35,978;36,801;34,935;85,514;501,819;97,823;277,242;2,2;22,908;231,747;44,367;221,835;0;9;-7,44;9,48;782,745;9,48;0;16,344;19,646;0,03;1;2,516;217,883;121,066;156,176;
0,203;36,478;36,927;36,831;27,693;35,979;36,802;34,933;85,531;501,823;97,805;277,266;2,2;22,914;231,777;44,345;221,729;0;9;-7,289;9,48;782,349;9,48;0;16,344;19,662;0,03;1;2,516;217,887;121,09;156,176;
0,204;36,478;36,928;36,832;27,69;35,979;36,802;34,931;85,548;501,827;97,786;277,288;2,2;22,919;231,807;44,324;221,624;0;9;-7,141;9,48;781,958;9,48;0;16,344;19,679;0,03;1;2,516;217,891;121,112;156,176;
0,205;36,478;36,929;36,832;27,686;35,98;36,803;34,929;85,565;501,831;97,767;277,31;2,2;22,924;231,836;44,304;221,52;0;9;-6,994;9,48;781,572;9,48;0;16,344;19,695;0,03;1;2,516;217,894;121,134;156,176;
0,206;36,478;36,93;36,833;27,683;35,98;36,804;34,927;85,581;501,834;97,749;277,331;2,2;22,929;231,864;44,283;221,417;0;9;-6,85;9,48;781,189;9,48;0;16,344;19,711;0,03;1;2,516;217,898;121,155;156,176;
0,207;36,478;36,931;36,834;27,68;35,981;36,805;34,925;85,598;501,837;97,73;277,351;2,2;22,934;231,891;44,263;221,316;0;9;-6,708;9,48;780,811;9,48;0;16,344;19,728;0,03;1;2,516;217,901;121,175;156,176;
0,208;36,479;36,932;36,835;27,677;35,981;36,806;34,923;85,615;501,841;97,712;277,37;2,2;22,939;231,918;44,243;221,215;0;9;-6,569;9,48;780,437;9,48;0;16,344;19,744;0,03;1;2,516;217,904;121,194;156,176;
0,209;36,479;36,932;36,836;27,674;35,981;36,807;34,921;85,631;501,844;97,694;277,389;2,2;22,944;231,943;44,223;221,116;0;9;-6,431;9,48;780,067;9,48;0;16,344;19,76;0,03;1;2,516;217,907;121,213;156,176;
0,21;36,479;36,933;36,837;27,67;35,982;36,808;34,92;85,648;501,847;97,676;277,406;2,2;22,949;231,969;44,203;221,018;0;9;-6,296;9,48;779,701;9,48;0;16,344;19,777;0,03;1;2,516;217,91;121,23;156,176;
0,211;36,48;36,934;36,837;27,667;35,982;36,808;34,918;85,664;501,849;97,657;277,423;2,2;22,954;231,993;44,184;220,921;0;9;-6,163;9,48;779,34;9,48;0;16,344;19,793;0,03;1;2,516;217,913;121,247;156,176;
0,212;36,48;36,935;36,838;27,664;35,983;36,809;34,916;85,681;501,852;97,639;277,439;2,2;22,959;232,017;44,165;220,825;0;9;-6,031;9,48;778,982;9,48;0;16,344;19,809;0,03;1;2,516;217,916;121,263;156,176;
0,213;36,48;36,936;36,839;27,661;35,983;36,81;34,914;85,697;501,855;97,621;277,454;2,2;22,964;232,04;44,146;220,73;0;9;-5,902;9,48;778,628;9,48;0;16,344;19,826;0,03;1;2,516;217,918;121,278;156,176;
0,214;36,48;36,937;36,84;27,658;35,984;36,811;34,913;85,713;501,857;97,603;277,468;2,2;22,968;232,062;44,127;220,636;0;9;-5,775;9,48;778,277;9,48;0;16,344;19,842;0,03;1;2,516;217,921;121,292;156,176;
0,215;36,481;36,937;36,841;27,655;35,984;36,812;34,911;85,729;501,859;97,585;277,482;2,2;22,973;232,084;44,108;220,543;0;9;-5,65;9,48;777,931;9,48;0;16,344;19,858;0,03;1;2,516;217,923;121,306;156,176;
0,216;36,481;36,938;36,841;27,652;35,985;36,812;34,909;85,745;501,861;97,567;277,495;2,2;22,978;232,105;44,09;220,451;0;9;-5,526;9,48;777,588;9,48;0;16,344;19,875;0,03;1;2,516;217,925;121,319;156,176;
0,217;36,481;36,939;36,842;27,649;35,985;36,813;34,908;85,761;501,863;97,55;277,507;2,2;22,982;232,125;44,072;220,36;0;9;-5,405;9,48;777,248;9,48;0;16,344;19,891;0,03;1;2,516;217,927;121,331;156,176;
0,218;36,482;36,94;36,843;27,647;35,985;36,814;34,906;85,777;501,865;97,532;277,519;2,2;22,987;232,145;44,053;220,269;0;9;-5,285;9,48;776,913;9,48;0;16,344;19,908;0,03;1;2,516;217,929;121,343;156,176;
0,219;36,482;36,941;36,844;27,644;35,986;36,815;34,904;85,793;501,867;97,514;277,53;2,2;22,992;232,164;44,036;220,18;0;9;-5,167;9,48;776,58;9,48;0;16,344;19,924;0,03;1;2,516;217,931;121,354;156,176;
0,22;36,482;36,942;36,845;27,641;35,986;36,815;34,903;85,809;501,869;97,497;277,54;2,2;22,996;232,183;44,018;220,092;0;9;-5,051;9,48;776,252;9,48;0;16,344;19,94;0,03;1;2,516;217,933;121,364;156,176;
0,221;36,483;36,942;36,845;27,638;35,987;36,816;34,901;85,825;501,87;97,479;277,549;2,2;23;232,201;44,001;220,005;0;9;-4,937;9,48;775,926;9,48;0;16,344;19,957;0,03;1;2,516;217,934;121,373;156,176;
