Time, h;T brain, °C;T core, °C;T blood, °C;T skin, °C;T body, °C;T muscles, °C;T fat, °C;HR, beats/min;CO, l/h;SV, mL/stroke;Metabolism, kcal/h;Met. skin, kcal/h;Heat flow skin, kcal/h;Sk conduct, kcal/h;Radiation, kcal/h;Air conv, kcal/h;Water conv, kcal/h;Resp los, kcal/h;Balance, kcal/h;Req evap, kcal/h;Poss evap, kcal/h;Real evap, kcal/h;Dripping, g/h;Evap sw rate, g/h;WL, g;Wettedness;Sweat eff;BF skin, l/h;BF muscles, l/h;Shivering, kcal/h;Activity MET, kcal/h;
0,112;36,472;36,857;36,652;27,277;35,794;36,331;34,943;72,734;381,243;87,376;202,188;2,2;24,578;240,678;72,332;258,559;0;9;-147,184;9,48;756,607;9,48;0;16,344;18,175;0,03;1;2,516;97,307;125,388;76,8;
0,113;36,47;36,857;36,652;27,258;35,792;36,331;34,936;72,731;381,302;87,394;202,542;2,2;24,604;241,019;72,209;258,121;0;9;-146,269;9,48;755,102;9,48;0;16,344;18,191;0,03;1;2,516;97,366;125,742;76,8;
0,114;36,467;36,856;36,652;27,239;35,79;36,331;34,929;72,727;381,36;87,411;202,892;2,2;24,631;241,353;72,089;257,69;0;9;-145,367;9,48;753,622;9,48;0;16,344;18,208;0,03;1;2,516;97,424;126,092;76,8;
0,115;36,465;36,856;36,652;27,221;35,788;36,331;34,922;72,724;381,417;87,428;203,237;2,2;24,656;241,679;71,97;257,265;0;9;-144,48;9,48;752,166;9,48;0;16,344;18,224;0,03;1;2,516;97,481;126,437;76,8;
0,116;36,462;36,855;36,652;27,203;35,785;36,332;34,915;72,721;381,474;87,445;203,576;2,2;24,682;241,999;71,853;256,847;0;9;-143,605;9,48;750,734;9,48;0;16,344;18,24;0,03;1;2,516;97,538;126,776;76,8;
0,117;36,46;36,855;36,652;27,185;35,783;36,332;34,908;72,718;381,53;87,462;203,911;2,2;24,706;242,311;71,738;256,436;0;9;-142,744;9,48;749,324;9,48;0;16,344;18,257;0,03;1;2,516;97,594;127,111;76,8;
0,118;36,457;36,855;36,651;27,168;35,781;36,332;34,901;72,715;381,585;87,478;204,242;2,2;24,731;242,616;71,625;256,031;0;9;-141,895;9,48;747,937;9,48;0;16,344;18,273;0,03;1;2,516;97,649;127,442;76,8;
0,119;36,455;36,854;36,651;27,15;35,779;36,332;34,895;72,711;381,639;87,494;204,568;2,2;24,754;242,915;71,513;255,632;0;9;-141,059;9,48;746,572;9,48;0;16,344;18,289;0,03;1;2,516;97,703;127,768;76,8;
0,12;36,452;36,854;36,651;27,133;35,777;36,332;34,888;72,708;381,693;87,51;204,889;2,2;24,778;243,208;71,403;255,239;0;9;-140,235;9,48;745,228;9,48;0;16,344;18,306;0,03;1;2,516;97,756;128,089;76,8;
0,121;36,45;36,853;36,651;27,117;35,775;36,332;34,881;72,705;381,745;87,526;205,206;2,2;24,801;243,494;71,295;254,853;0;9;-139,423;9,48;743,905;9,48;0;16,344;18,322;0,03;1;2,516;97,809;128,406;76,8;
0,122;36,448;36,853;36,651;27,1;35,773;36,332;34,874;72,702;381,797;87,542;205,519;2,2;24,823;243,773;71,188;254,472;0;9;-138,623;9,48;742,603;9,48;0;16,344;18,338;0,03;1;2,516;97,861;128,719;76,8;
0,123;36,445;36,852;36,651;27,084;35,771;36,332;34,868;72,699;381,849;87,557;205,827;2,2;24,845;244,047;71,084;254,097;0;9;-137,834;9,48;741,321;9,48;0;16,344;18,355;0,03;1;2,516;97,912;129,027;76,8;
0,124;36,443;36,852;36,65;27,068;35,769;36,332;34,861;72,696;381,899;87,573;206,131;2,2;24,866;244,315;70,98;253,727;0;9;-137,057;9,48;740,059;9,48;0;16,344;18,371;0,03;1;2,516;97,963;129,331;76,8;
0,125;36,441;36,851;36,65;27,052;35,768;36,332;34,855;72,693;381,949;87,588;206,431;2,2;24,888;244,576;70,878;253,363;0;9;-136,291;9,48;738,816;9,48;0;16,344;18,387;0,03;1;2,516;98,013;129,631;76,8;
0,126;36,439;36,851;36,65;27,037;35,766;36,332;34,848;72,69;381,998;87,602;206,727;2,2;24,908;244,833;70,778;253,005;0;9;-135,537;9,48;737,593;9,48;0;16,344;18,404;0,03;1;2,516;98,062;129,927;76,8;
0,127;36,436;36,85;36,65;27,021;35,764;36,332;34,842;72,687;382,047;87,617;207,019;2,2;24,929;245,083;70,679;252,651;0;9;-134,793;9,48;736,387;9,48;0;16,344;18,42;0,03;1;2,516;98,111;130,219;76,8;
0,128;36,434;36,85;36,65;27,006;35,762;36,332;34,835;72,684;382,095;87,632;207,307;2,2;24,949;245,328;70,582;252,303;0;9;-134,059;9,48;735,2;9,48;0;16,344;18,436;0,03;1;2,516;98,159;130,507;76,8;
0,129;36,432;36,85;36,65;26,991;35,76;36,332;34,829;72,681;382,142;87,646;207,592;2,2;24,969;245,568;70,486;251,96;0;9;-133,336;9,48;734,031;9,48;0;16,344;18,453;0,03;1;2,516;98,206;130,792;76,8;
0,13;36,43;36,849;36,65;26,976;35,758;36,332;34,822;72,679;382,189;87,66;207,872;2,2;24,988;245,802;70,391;251,623;0;9;-132,623;9,48;732,879;9,48;0;16,344;18,469;0,03;1;2,516;98,253;131,072;76,8;
0,131;36,428;36,849;36,649;26,962;35,757;36,332;34,816;72,676;382,235;87,674;208,149;2,2;25,007;246,031;70,298;251,29;0;9;-131,92;9,48;731,744;9,48;0;16,344;18,486;0,03;1;2,516;98,299;131,349;76,8;
0,132;36,426;36,848;36,649;26,947;35,755;36,332;34,81;72,673;382,281;87,688;208,422;2,2;25,025;246,255;70,206;250,961;0;9;-131,227;9,48;730,626;9,48;0;16,344;18,502;0,03;1;2,516;98,344;131,622;76,8;
0,133;36,424;36,848;36,649;26,933;35,753;36,332;34,804;72,67;382,325;87,702;208,692;2,2;25,044;246,475;70,116;250,638;0;9;-130,543;9,48;729,524;9,48;0;16,344;18,518;0,03;1;2,516;98,389;131,892;76,8;
0,134;36,422;36,848;36,649;26,919;35,752;36,332;34,797;72,667;382,37;87,716;208,958;2,2;25,062;246,689;70,027;250,319;0;9;-129,869;9,48;728,438;9,48;0;16,344;18,535;0,03;1;2,516;98,434;132,158;76,8;
0,135;36,42;36,847;36,649;26,906;35,75;36,332;34,791;72,664;382,413;87,729;209,22;2,2;25,079;246,899;69,939;250,005;0;9;-129,205;9,48;727,368;9,48;0;16,344;18,551;0,03;1;2,516;98,477;132,42;76,8;
0,136;36,418;36,847;36,649;26,892;35,748;36,331;34,785;72,661;382,457;87,743;209,479;2,2;25,097;247,104;69,852;249,695;0;9;-128,549;9,48;726,313;9,48;0;16,344;18,567;0,03;1;2,516;98,52;132,679;76,8;
0,137;36,416;36,846;36,649;26,879;35,747;36,331;34,779;72,658;382,499;87,756;209,735;2,2;25,114;247,305;69,767;249,389;0;9;-127,902;9,48;725,274;9,48;0;16,344;18,584;0,03;1;2,516;98,563;132,935;76,8;
0,138;36,414;36,846;36,648;26,865;35,745;36,331;34,773;72,655;382,541;87,769;209,987;2,2;25,13;247,501;69,682;249,088;0;9;-127,264;9,48;724,249;9,48;0;16,344;18,6;0,03;1;2,516;98,605;133,187;76,8;
0,139;36,412;36,846;36,648;26,852;35,743;36,331;34,767;72,653;382,583;87,782;210,237;2,2;25,147;247,693;69,599;248,791;0;9;-126,635;9,48;723,238;9,48;0;16,344;18,616;0,03;1;2,516;98,646;133,437;76,8;
0,14;36,41;36,845;36,648;26,84;35,742;36,331;34,761;72,65;382,624;87,795;210,483;2,2;25,163;247,88;69,517;248,498;0;9;-126,014;9,48;722,242;9,48;0;16,344;18,633;0,03;1;2,516;98,687;133,683;76,8;
0,141;36,408;36,845;36,648;26,827;35,74;36,33;34,755;72,647;382,664;87,807;210,725;2,2;25,179;248,064;69,437;248,21;0;9;-125,402;9,48;721,26;9,48;0;16,344;18,649;0,03;1;2,516;98,728;133,925;76,8;
0,142;36,406;36,844;36,648;26,814;35,739;36,33;34,749;72,644;382,704;87,82;210,965;2,2;25,194;248,243;69,357;247,925;0;9;-124,798;9,48;720,292;9,48;0;16,344;18,665;0,03;1;2,516;98,768;134,165;76,8;
0,143;36,404;36,844;36,648;26,802;35,737;36,33;34,743;72,641;382,743;87,833;211,202;2,2;25,21;248,418;69,278;247,644;0;9;-124,202;9,48;719,337;9,48;0;16,344;18,682;0,03;1;2,516;98,807;134,402;76,8;
0,144;36,402;36,844;36,648;26,79;35,736;36,33;34,737;72,638;382,782;87,845;211,436;2,2;25,225;248,59;69,201;247,367;0;9;-123,613;9,48;718,395;9,48;0;16,344;18,698;0,03;1;2,516;98,846;134,636;76,8;
0,145;36,4;36,843;36,647;26,778;35,734;36,329;34,731;72,635;382,821;87,857;211,666;2,2;25,24;248,757;69,124;247,094;0;9;-123,033;9,48;717,465;9,48;0;16,344;18,714;0,03;1;2,516;98,884;134,866;76,8;
0,146;36,399;36,843;36,647;26,766;35,732;36,329;34,725;72,632;382,859;87,87;211,894;2,2;25,254;248,921;69,049;246,824;0;9;-122,46;9,48;716,549;9,48;0;16,344;18,731;0,03;1;2,516;98,922;135,094;76,8;
0,147;36,397;36,843;36,647;26,754;35,731;36,329;34,72;72,629;382,896;87,882;212,119;2,2;25,269;249,082;68,975;246,558;0;9;-121,894;9,48;715,645;9,48;0;16,344;18,747;0,03;1;2,516;98,96;135,319;76,8;
0,148;36,395;36,842;36,647;26,743;35,73;36,328;34,714;72,627;382,933;87,894;212,341;2,2;25,283;249,238;68,901;246,295;0;9;-121,336;9,48;714,753;9,48;0;16,344;18,763;0,03;1;2,516;98,997;135,541;76,8;
0,149;36,393;36,842;36,647;26,731;35,728;36,328;34,708;72,624;382,97;87,906;212,561;2,2;25,297;249,391;68,829;246,036;0;9;-120,785;9,48;713,873;9,48;0;16,344;18,78;0,03;1;2,516;99,033;135,761;76,8;
0,15;36,392;36,842;36,647;26,72;35,727;36,328;34,703;72,621;383,006;87,918;212,777;2,2;25,311;249,541;68,757;245,781;0;9;-120,242;9,48;713,005;9,48;0;16,344;18,796;0,03;1;2,516;99,069;135,977;76,8;
0,151;36,39;36,841;36,647;26,709;35,725;36,327;34,697;72,618;383,041;87,929;212,992;2,2;25,324;249,687;68,687;245,529;0;9;-119,705;9,48;712,148;9,48;0;16,344;18,812;0,03;1;2,516;99,105;136,192;76,8;
0,152;36,388;36,841;36,646;26,698;35,724;36,327;34,692;72,615;383,076;87,941;213,203;2,2;25,337;249,83;68,617;245,28;0;9;-119,175;9,48;711,302;9,48;0;16,344;18,829;0,03;1;2,516;99,14;136,403;76,8;
0,153;36,387;36,841;36,646;26,687;35,722;36,326;34,686;72,612;383,111;87,953;213,412;2,2;25,35;249,97;68,548;245,034;0;9;-118,652;9,48;710,467;9,48;0;16,344;18,845;0,03;1;2,516;99,175;136,612;76,8;
0,154;36,385;36,84;36,646;26,676;35,721;36,326;34,68;72,609;383,145;87,964;213,618;2,2;25,363;250,106;68,48;244,792;0;9;-118,135;9,48;709,644;9,48;0;16,344;18,861;0,03;1;2,516;99,209;136,818;76,8;
0,155;36,383;36,84;36,646;26,665;35,72;36,326;34,675;72,606;383,179;87,976;213,822;2,2;25,376;250,24;68,414;244,552;0;9;-117,625;9,48;708,83;9,48;0;16,344;18,878;0,03;1;2,516;99,243;137,022;76,8;
0,156;36,382;36,84;36,646;26,655;35,718;36,325;34,67;72,603;383,213;87,987;214,023;2,2;25,388;250,37;68,347;244,316;0;9;-117,122;9,48;708,028;9,48;0;16,344;18,894;0,03;1;2,516;99,277;137,223;76,8;
0,157;36,38;36,839;36,646;26,645;35,717;36,325;34,664;72,6;383,246;87,998;214,222;2,2;25,401;250,498;68,282;244,083;0;9;-116,624;9,48;707,235;9,48;0;16,344;18,91;0,03;1;2,516;99,31;137,422;76,8;
0,158;36,378;36,839;36,646;26,634;35,716;36,324;34,659;72,597;383,279;88,009;214,418;2,2;25,413;250,622;68,218;243,853;0;9;-116,133;9,48;706,453;9,48;0;16,344;18,927;0,03;1;2,516;99,343;137,618;76,8;
0,159;36,377;36,839;36,645;26,624;35,714;36,324;34,653;72,593;383,311;88,021;214,612;2,2;25,425;250,744;68,154;243,625;0;9;-115,648;9,48;705,68;9,48;0;16,344;18,943;0,03;1;2,516;99,375;137,812;76,8;
0,16;36,375;36,838;36,645;26,614;35,713;36,323;34,648;72,59;383,343;88,032;214,804;2,2;25,437;250,862;68,091;243,401;0;9;-115,169;9,48;704,917;9,48;0;16,344;18,96;0,03;1;2,516;99,407;138,004;76,8;
0,161;36,374;36,838;36,645;26,604;35,712;36,323;34,643;72,587;383,374;88,043;214,994;2,2;25,448;250,978;68,029;243,179;0;9;-114,695;9,48;704,164;9,48;0;16,344;18,976;0,03;1;2,516;99,438;138,194;76,8;
0,162;36,372;36,838;36,645;26,595;35,71;36,322;34,638;72,584;383,406;88,054;215,181;2,2;25,459;251,092;67,968;242,96;0;9;-114,228;9,48;703,42;9,48;0;16,344;18,992;0,03;1;2,516;99,469;138,381;76,8;
0,163;36,371;36,838;36,645;26,585;35,709;36,322;34,633;72,581;383,436;88,065;215,366;2,2;25,471;251,202;67,907;242,744;0;9;-113,766;9,48;702,685;9,48;0;16,344;19,009;0,03;1;2,516;99,5;138,566;76,8;
0,164;36,369;36,837;36,645;26,575;35,708;36,321;34,627;72,578;383,467;88,076;215,549;2,2;25,482;251,311;67,848;242,53;0;9;-113,31;9,48;701,959;9,48;0;16,344;19,025;0,03;1;2,516;99,531;138,749;76,8;
0,165;36,368;36,837;36,644;26,566;35,707;36,321;34,622;72,574;383,497;88,086;215,73;2,2;25,493;251,416;67,789;242,319;0;9;-112,859;9,48;701,242;9,48;0;16,344;19,041;0,03;1;2,516;99,561;138,93;76,8;
0,166;36,366;36,837;36,644;26,557;35,705;36,32;34,617;72,571;383,527;88,097;215,908;2,2;25,503;251,519;67,73;242,11;0;9;-112,414;9,48;700,534;9,48;0;16,344;19,058;0,03;1;2,516;99,591;139,108;76,8;
0,167;36,365;36,836;36,644;26,548;35,704;36,32;34,612;72,568;383,556;88,108;216,085;2,2;25,514;251,62;67,673;241,904;0;9;-111,974;9,48;699,834;9,48;0;16,344;19,074;0,03;1;2,516;99,62;139,285;76,8;
0,168;36,363;36,836;36,644;26,538;35,703;36,319;34,607;72,565;383,585;88,119;216,259;2,2;25,525;251,718;67,616;241,701;0;9;-111,539;9,48;699,142;9,48;0;16,344;19,09;0,03;1;2,516;99,649;139,459;76,8;
0,169;36,362;36,836;36,644;26,529;35,702;36,318;34,602;72,561;383,614;88,129;216,432;2,2;25,535;251,814;67,56;241,5;0;9;-111,109;9,48;698,459;9,48;0;16,344;19,107;0,03;1;2,516;99,678;139,632;76,8;
0,17;36,361;36,835;36,644;26,521;35,7;36,318;34,597;72,558;383,642;88,14;216,602;2,2;25,545;251,907;67,504;241,301;0;9;-110,684;9,48;697,784;9,48;0;16,344;19,123;0,03;1;2,516;99,706;139,802;76,8;
0,171;36,359;36,835;36,643;26,512;35,699;36,317;34,592;72,555;383,67;88,15;216,771;2,2;25,555;251,999;67,449;241,105;0;9;-110,264;9,48;697,117;9,48;0;16,344;19,139;0,03;1;2,516;99,734;139,971;76,8;
0,172;36,358;36,835;36,643;26,503;35,698;36,317;34,587;72,551;383,698;88,161;216,937;2,2;25,565;252,088;67,395;240,911;0;9;-109,85;9,48;696,457;9,48;0;16,344;19,156;0,03;1;2,516;99,762;140,137;76,8;
0,173;36,357;36,835;36,643;26,495;35,697;36,316;34,582;72,548;383,725;88,171;217,102;2,2;25,575;252,175;67,341;240,719;0;9;-109,439;9,48;695,805;9,48;0;16,344;19,172;0,03;1;2,516;99,789;140,302;76,8;
0,174;36,355;36,834;36,643;26,486;35,696;36,315;34,578;72,544;383,753;88,182;217,265;2,2;25,584;252,26;67,288;240,53;0;9;-109,034;9,48;695,161;9,48;0;16,344;19,188;0,03;1;2,516;99,816;140,465;76,8;
0,175;36,354;36,834;36,643;26,478;35,695;36,315;34,573;72,541;383,779;88,192;217,426;2,2;25,594;252,342;67,236;240,343;0;9;-108,633;9,48;694,524;9,48;0;16,344;19,205;0,03;1;2,516;99,843;140,626;76,8;
0,176;36,353;36,834;36,643;26,469;35,693;36,314;34,568;72,537;383,806;88,202;217,585;2,2;25,603;252,423;67,184;240,157;0;9;-108,237;9,48;693,894;9,48;0;16,344;19,221;0,03;1;2,516;99,87;140,785;76,8;
0,177;36,351;36,834;36,642;26,461;35,692;36,313;34,563;72,534;383,832;88,213;217,743;2,2;25,612;252,502;67,133;239,974;0;9;-107,845;9,48;693,272;9,48;0;16,344;19,237;0,03;1;2,516;99,896;140,943;76,8;
0,178;36,35;36,833;36,642;26,453;35,691;36,313;34,559;72,53;383,858;88,223;217,898;2,2;25,621;252,579;67,082;239,793;0;9;-107,458;9,48;692,656;9,48;0;16,344;19,254;0,03;1;2,516;99,922;141,098;76,8;
0,179;36,349;36,833;36,642;26,445;35,69;36,312;34,554;72,527;383,884;88,233;218,052;2,2;25,63;252,653;67,032;239,614;0;9;-107,075;9,48;692,048;9,48;0;16,344;19,27;0,03;1;2,516;99,947;141,252;76,8;
0,18;36,347;36,833;36,642;26,437;35,689;36,311;34,549;72,523;383,909;88,244;218,205;2,2;25,639;252,726;66,983;239,438;0;9;-106,697;9,48;691,446;9,48;0;16,344;19,286;0,03;1;2,516;99,973;141,405;76,8;
0,181;36,346;36,833;36,642;26,429;35,688;36,311;34,545;72,519;383,934;88,254;218,355;2,2;25,648;252,798;66,934;239,263;0;9;-106,322;9,48;690,851;9,48;0;16,344;19,303;0,03;1;2,516;99,998;141,555;76,8;
0,182;36,345;36,832;36,641;26,421;35,687;36,31;34,54;72,516;383,959;88,264;218,504;2,2;25,657;252,867;66,885;239,09;0;9;-105,952;9,48;690,262;9,48;0;16,344;19,319;0,03;1;2,516;100,023;141,704;76,8;
0,183;36,344;36,832;36,641;26,414;35,686;36,309;34,535;72,512;383,983;88,274;218,652;2,2;25,665;252,934;66,837;238,919;0;9;-105,586;9,48;689,68;9,48;0;16,344;19,335;0,03;1;2,516;100,047;141,852;76,8;
0,184;36,342;36,832;36,641;26,406;35,685;36,308;34,531;72,508;384,008;88,284;218,797;2,2;25,673;253;66,79;238,749;0;9;-105,223;9,48;689,104;9,48;0;16,344;19,352;0,03;1;2,516;100,071;141,997;76,8;
0,185;36,341;36,831;36,641;26,398;35,683;36,308;34,526;72,504;384,032;88,294;218,941;2,2;25,682;253,064;66,743;238,582;0;9;-104,865;9,48;688,535;9,48;0;16,344;19,368;0,03;1;2,516;100,095;142,141;76,8;
0,186;36,34;36,831;36,641;26,391;35,682;36,307;34,522;72,501;384,055;88,305;219,084;2,2;25,69;253,127;66,697;238,417;0;9;-104,511;9,48;687,971;9,48;0;16,344;19,384;0,03;1;2,516;100,119;142,284;76,8;
0,187;36,339;36,831;36,641;26,384;35,681;36,306;34,518;72,497;384,079;88,315;219,225;2,2;25,698;253,187;66,651;238,253;0;9;-104,16;9,48;687,414;9,48;0;16,344;19,401;0,03;1;2,516;100,143;142,425;76,8;
0,188;36,338;36,831;36,64;26,376;35,68;36,305;34,513;72,493;384,102;88,325;219,365;2,2;25,706;253,247;66,606;238,091;0;9;-103,813;9,48;686,862;9,48;0;16,344;19,417;0,03;1;2,516;100,166;142,565;76,8;
0,189;36,337;36,83;36,64;26,369;35,679;36,305;34,509;72,489;384,125;88,335;219,503;2,2;25,714;253,304;66,561;237,931;0;9;-103,47;9,48;686,317;9,48;0;16,344;19,434;0,03;1;2,516;100,189;142,703;76,8;
0,19;36,335;36,83;36,64;26,362;35,678;36,304;34,504;72,485;384,148;88,345;219,64;2,2;25,722;253,36;66,517;237,772;0;9;-103,131;9,48;685,777;9,48;0;16,344;19,45;0,03;1;2,516;100,212;142,84;76,8;
0,191;36,334;36,83;36,64;26,355;35,677;36,303;34,5;72,481;384,17;88,355;219,775;2,2;25,729;253,415;66,473;237,615;0;9;-102,795;9,48;685,242;9,48;0;16,344;19,466;0,03;1;2,516;100,234;142,975;76,8;
0,192;36,333;36,83;36,64;26,348;35,676;36,302;34,496;72,477;384,193;88,365;219,909;2,2;25,737;253,468;66,429;237,46;0;9;-102,462;9,48;684,714;9,48;0;16,344;19,483;0,03;1;2,516;100,256;143,109;76,8;
0,193;36,332;36,83;36,639;26,341;35,675;36,302;34,492;72,473;384,215;88,375;220,041;2,2;25,744;253,519;66,387;237,307;0;9;-102,133;9,48;684,19;9,48;0;16,344;19,499;0,03;1;2,516;100,278;143,241;76,8;
0,194;36,331;36,829;36,639;26,334;35,674;36,301;34,487;72,469;384,236;88,385;220,172;2,2;25,752;253,569;66,344;237,155;0;9;-101,808;9,48;683,672;9,48;0;16,344;19,515;0,03;1;2,516;100,3;143,372;76,8;
0,195;36,33;36,829;36,639;26,327;35,673;36,3;34,483;72,465;384,258;88,395;220,302;2,2;25,759;253,618;66,302;237,004;0;9;-101,485;9,48;683,16;9,48;0;16,344;19,532;0,03;1;2,516;100,322;143,502;76,8;
0,196;36,329;36,829;36,639;26,32;35,672;36,299;34,479;72,461;384,279;88,405;220,43;2,2;25,766;253,665;66,26;236,855;0;9;-101,167;9,48;682,652;9,48;0;16,344;19,548;0,03;1;2,516;100,343;143,63;76,8;
0,197;36,328;36,829;36,639;26,314;35,671;36,298;34,475;72,456;384,301;88,415;220,557;2,2;25,773;253,711;66,219;236,708;0;9;-100,851;9,48;682,15;9,48;0;16,344;19,564;0,03;1;2,516;100,364;143,757;76,8;
0,198;36,327;36,828;36,638;26,307;35,67;36,298;34,471;72,452;384,321;88,425;220,683;2,2;25,781;253,756;66,178;236,562;0;9;-100,539;9,48;681,652;9,48;0;16,344;19,581;0,03;1;2,516;100,385;143,883;76,8;
0,199;36,326;36,828;36,638;26,3;35,669;36,297;34,467;72,448;384,342;88,435;220,807;2,2;25,787;253,8;66,138;236,418;0;9;-100,229;9,48;681,16;9,48;0;16,344;19,597;0,03;1;2,516;100,406;144,007;76,8;
0,2;36,325;36,828;36,638;26,294;35,668;36,296;34,463;72,444;384,363;88,445;220,931;2,2;25,794;253,842;66,098;236,275;0;9;-99,923;9,48;680,672;9,48;0;16,344;19,613;0,03;1;2,516;100,427;144,131;76,8;
0,201;36,324;36,828;36,638;26,287;35,667;36,295;34,459;72,439;384,383;88,455;221,053;2,2;25,801;253,882;66,058;236,133;0;9;-99,62;9,48;680,19;9,48;0;16,344;19,63;0,03;1;2,516;100,447;144,253;76,8;
0,202;36,323;36,827;36,637;26,281;35,666;36,294;34,454;72,435;384,403;88,465;221,173;2,2;25,808;253,922;66,019;235,993;0;9;-99,32;9,48;679,711;9,48;0;16,344;19,646;0,03;1;2,516;100,467;144,373;76,8;
0,203;36,322;36,827;36,637;26,275;35,665;36,293;34,451;72,431;384,423;88,474;221,293;2,2;25,815;253,961;65,98;235,855;0;9;-99,023;9,48;679,238;9,48;0;16,344;19,662;0,03;1;2,516;100,487;144,493;76,8;
0,204;36,321;36,827;36,637;26,269;35,664;36,292;34,447;72,426;384,443;88,484;221,412;2,2;25,821;253,998;65,942;235,717;0;9;-98,728;9,48;678,769;9,48;0;16,344;19,679;0,03;1;2,516;100,507;144,612;76,8;
0,205;36,32;36,827;36,637;26,262;35,663;36,291;34,443;72,422;384,462;88,494;221,529;2,2;25,828;254,034;65,904;235,581;0;9;-98,437;9,48;678,305;9,48;0;16,344;19,695;0,03;1;2,516;100,526;144,729;76,8;
0,206;36,319;36,826;36,637;26,256;35,662;36,291;34,439;72,417;384,482;88,504;221,645;2,2;25,834;254,069;65,866;235,446;0;9;-98,149;9,48;677,845;9,48;0;16,344;19,711;0,03;1;2,516;100,545;144,845;76,8;
0,207;36,318;36,826;36,636;26,25;35,661;36,29;34,435;72,413;384,501;88,514;221,76;2,2;25,84;254,103;65,829;235,313;0;9;-97,863;9,48;677,39;9,48;0;16,344;19,728;0,03;1;2,516;100,565;144,96;76,8;
0,208;36,317;36,826;36,636;26,244;35,66;36,289;34,431;72,408;384,52;88,524;221,874;2,2;25,847;254,136;65,792;235,181;0;9;-97,58;9,48;676,938;9,48;0;16,344;19,744;0,03;1;2,516;100,584;145,074;76,8;
0,209;36,316;36,826;36,636;26,238;35,659;36,288;34,427;72,404;384,538;88,534;221,987;2,2;25,853;254,167;65,755;235,05;0;9;-97,3;9,48;676,491;9,48;0;16,344;19,76;0,03;1;2,516;100,602;145,187;76,8;
0,21;36,315;36,826;36,636;26,232;35,658;36,287;34,423;72,399;384,557;88,544;222,098;2,2;25,859;254,198;65,719;234,92;0;9;-97,022;9,48;676,048;9,48;0;16,344;19,777;0,03;1;2,516;100,621;145,298;76,8;
0,211;36,314;36,825;36,635;26,226;35,658;36,286;34,42;72,394;384,576;88,554;222,209;2,2;25,865;254,227;65,683;234,792;0;9;-96,747;9,48;675,61;9,48;0;16,344;19,793;0,03;1;2,516;100,639;145,409;76,8;
0,212;36,313;36,825;36,635;26,221;35,657;36,285;34,416;72,39;384,594;88,564;222,319;2,2;25,871;254,256;65,647;234,665;0;9;-96,475;9,48;675,175;9,48;0;16,344;19,809;0,03;1;2,516;100,658;145,519;76,8;
0,213;36,312;36,825;36,635;26,215;35,656;36,284;34,412;72,385;384,612;88,574;222,427;2,2;25,877;254,284;65,612;234,539;0;9;-96,205;9,48;674,744;9,48;0;16,344;19,826;0,03;1;2,516;100,676;145,627;76,8;
0,214;36,311;36,825;36,635;26,209;35,655;36,283;34,408;72,38;384,63;88,584;222,535;2,2;25,883;254,31;65,577;234,414;0;9;-95,937;9,48;674,317;9,48;0;16,344;19,842;0,03;1;2,516;100,694;145,735;76,8;
0,215;36,31;36,824;36,634;26,203;35,654;36,282;34,405;72,375;384,647;88,594;222,641;2,2;25,888;254,336;65,543;234,29;0;9;-95,672;9,48;673,895;9,48;0;16,344;19,858;0,03;1;2,516;100,711;145,841;76,8;
0,216;36,309;36,824;36,634;26,198;35,653;36,281;34,401;72,37;384,665;88,604;222,747;2,2;25,894;254,361;65,508;234,167;0;9;-95,41;9,48;673,475;9,48;0;16,344;19,875;0,03;1;2,516;100,729;145,947;76,8;
0,217;36,309;36,824;36,634;26,192;35,652;36,28;34,397;72,365;384,682;88,614;222,852;2,2;25,9;254,385;65,474;234,046;0;9;-95,15;9,48;673,06;9,48;0;16,344;19,891;0,03;1;2,516;100,746;146,052;76,8;
0,218;36,308;36,824;36,634;26,187;35,651;36,28;34,394;72,361;384,7;88,624;222,955;2,2;25,905;254,408;65,441;233,926;0;9;-94,892;9,48;672,648;9,48;0;16,344;19,908;0,03;1;2,516;100,764;146,155;76,8;
0,219;36,307;36,823;36,633;26,181;35,65;36,279;34,39;72,356;384,717;88,634;223,058;2,2;25,911;254,43;65,407;233,806;0;9;-94,637;9,48;672,24;9,48;0;16,344;19,924;0,03;1;2,516;100,781;146,258;76,8;
0,22;36,306;36,823;36,633;26,176;35,649;36,278;34,387;72,351;384,734;88,644;223,16;2,2;25,916;254,451;65,374;233,688;0;9;-94,383;9,48;671,836;9,48;0;16,344;19,94;0,03;1;2,516;100,798;146,36;76,8;
0,221;36,305;36,823;36,633;26,17;35,648;36,277;34,383;72,346;384,751;88,654;223,261;2,2;25,922;254,471;65,341;233,571;0;9;-94,132;9,48;671,435;9,48;0;16,344;19,957;0,03;1;2,516;100,814;146,461;76,8;
0,222;36,304;36,823;36,633;26,165;35,648;36,276;34,38;72,34;384,767;88,664;223,361;2,2;25,927;254,491;65,309;233,455;0;9;-93,884;9,48;671,037;9,48;0;16,344;19,973;0,03;1;2,516;100,831;146,561;76,8;
0,223;36,303;36,823;36,632;26,16;35,647;36,275;34,376;72,335;384,784;88,674;223,46;2,2;25,933;254,509;65,277;233,339;0;9;-93,637;9,48;670,643;9,48;0;16,344;19,989;0,03;1;2,516;100,848;146,66;76,8;
